id,original_title,cast,director,keywords,runtime,genres,vote_average,release_year
228161,home,Jim Parsons Rihanna Steve Martin Jennifer Lopez Matt Jones,Tim Johnson,friendship spaceship space alien alien invasion,94,Fantasy Comedy Animation Science Fiction Family,6.9,2015
286565,paper towns,Nat Wolff Cara Delevingne Halston Sage Justice Smith Austin Abrams,Jake Schreier,friendship high school teen classmate based on young adult book,109,Drama Mystery Romance,6.2,2015
254320,the lobster,Colin Farrell Rachel Weisz LÃ©a Seydoux John C. Reilly Ben Whishaw,Yorgos Lanthimos,dystopia,118,Thriller Comedy Drama Romance Science Fiction,6.6,2015
258480,carol,Cate Blanchett Rooney Mara Kyle Chandler Sarah Paulson Jake Lacy,Todd Haynes,gay new york female nudity chicago sex,118,Romance Drama,7.1,2015
257211,the intern,Robert De Niro Anne Hathaway Rene Russo Anders Holm JoJo Kushner,Nancy Meyers,intern woman director,121,Comedy,7.1,2015
253412,everest,Jason Clarke Jake Gyllenhaal Josh Brolin John Hawkes Sam Worthington,Baltasar KormÃ¡kur,mountains snow storm hiking snow death,121,Adventure Drama,6.7,2015
274479,joy,Jennifer Lawrence Bradley Cooper Robert De Niro Dascha Polanco Edgar RamÃ­rez,David O. Russell,biography,124,Comedy Drama,6.4,2015
257088,point break,Edgar RamÃ­rez Luke Bracey Teresa Palmer Delroy Lindo Ray Winstone,Ericson Core,undercover undercover agent extreme sports fbi agent 3d,114,Action Crime Thriller,5.5,2015
295964,burnt,Bradley Cooper Sienna Miller Lily James Alicia Vikander Uma Thurman,John Wells,london cook restaurant diva career,100,Drama,6.3,2015
238615,self less,Ryan Reynolds Ben Kingsley Natalie Martinez Matthew Goode Michelle Dockery,Tarsem Singh,lie immortality terminal illness laboratory cancer,116,Science Fiction Mystery Thriller,6.2,2015
306819,the danish girl,Eddie Redmayne Alicia Vikander Matthias Schoenaerts Amber Heard Ben Whishaw,Tom Hooper,paris denmark copenhagen artist art,120,Drama,7.3,2015
273481,sicario,Emily Blunt Benicio del Toro Josh Brolin Victor Garber Jon Bernthal,Denis Villeneuve,mexico cia smoking texas fbi,121,Action Crime Drama Mystery Thriller,7.1,2015
310131,the witch,Anya Taylor-Joy Ralph Ineson Kate Dickie Harvey Scrimshaw Ellie Grainger,Robert Eggers,witch new england 17th century,92,Mystery Horror,5.8,2015
238713,spy,Melissa McCarthy Jason Statham Rose Byrne Miranda Hart Bobby Cannavale,Paul Feig,spy cia undercover arms dealer disaster,120,Action Comedy Crime,6.9,2015
256591,focus,Will Smith Margot Robbie Rodrigo Santoro Robert Taylor Gerald McRaney,Glenn Ficarra|John Requa,seduction con man femme fatale deception con artist,105,Romance Comedy Crime Drama,6.7,2015
249070,hitman agent 47,Rupert Friend Zachary Quinto Hannah Ware Emilio Rivera Rolf Kanies,Aleksander Bach,assassin secret identity intelligence hitman execution,96,Action Crime Thriller,5.5,2015
205775,in the heart of the sea,Chris Hemsworth Benjamin Walker Cillian Murphy Brendan Gleeson Ben Whishaw,Ron Howard,suicide ocean sea hunger shipwreck,122,Thriller Drama Adventure Action History,6.4,2015
334074,survivor,Pierce Brosnan Milla Jovovich Dylan McDermott Angela Bassett Robert Forster,James McTeigue,new year's eve fire showdown terrorist embassy,96,Crime Thriller Action,5.4,2015
312221,creed,Michael B. Jordan Sylvester Stallone Graham McTavish Tessa Thompson Phylicia RashÄd,Ryan Coogler,underdog sport spin off underground fighting motivational speaker,133,Drama,7.3,2015
271718,trainwreck,Amy Schumer Bill Hader Brie Larson Colin Quinn Vanessa Bayer,Judd Apatow,alcohol one-night stand,125,Comedy,6.1,2015
333352,eye in the sky,Helen Mirren Aaron Paul Alan Rickman Iain Glen Barkhad Abdi,Gavin Hood,terrorist drone u.s. military air force base combat drone,102,Drama Thriller War,7.2,2015
276907,legend,Tom Hardy Emily Browning Christopher Eccleston David Thewlis Taron Egerton,Brian Helgeland,biography based on true story gangster twins,131,Crime Thriller,6.7,2015
266647,pan,Levi Miller Garrett Hedlund Hugh Jackman Rooney Mara Amanda Seyfried,Joe Wright,flying magic fairy tale peter pan mermaid,111,Adventure Family Fantasy,5.9,2015
321741,concussion,Will Smith Bitsie Tulloch Gugu Mbatha-Raw Alec Baldwin Matthew Willig,Peter Landesman,american football biography professional sports sports injury nfl,123,Drama,6.9,2015
296100,the night before,Joseph Gordon-Levitt Seth Rogen Anthony Mackie Lizzy Caplan Jillian Bell,Jonathan Levine,male friendship new york city drug christmas eve childhood friend,100,Comedy,6.1,2015
228205,the longest ride,Scott Eastwood Britt Robertson Lolita Davidovich Melissa Benoist Jack Huston,"George Tillman, Jr.",based on novel art student cowboys injury bull riding,128,Romance Drama,7.3,2015
285783,the walk,Joseph Gordon-Levitt Ben Kingsley Charlotte Le Bon Ben Schwartz James Badge Dale,Robert Zemeckis,1970s skyscraper based on true story tightrope planning,123,Adventure Drama Thriller,6.8,2015
290764,tracers,Marie Avgeropoulos Taylor Lautner Adam Rayner Rafi Gavron Sam Medina,Daniel Benmayor,chinese mafia parkour new york city loan shark young adult,94,Action Crime Drama,5.9,2015
296099,vacation,Ed Helms Christina Applegate Skyler Gisondo Steele Stebbins Chris Hemsworth,John Francis Daley|Jonathan M. Goldstein,route 66 grand canyon cow vacation road trip,99,Adventure Comedy,6.1,2015
181283,child 44,Tom Hardy Gary Oldman Noomi Rapace Joel Kinnaman Paddy Considine,Daniel Espinosa,murder serial killer military chili soviet union,137,Crime Thriller,5.9,2015
328425,the gift,Jason Bateman Rebecca Hall Joel Edgerton David Denman Beau Knapp,Joel Edgerton,detective stalker gift bully psychological thriller,108,Thriller Mystery,6.6,2015
274167,daddy s home,Will Ferrell Mark Wahlberg Linda Cardellini Thomas Haden Church Hannibal Buress,Sean Anders,daddys home,96,Comedy,5.7,2015
309809,the little prince,Jeff Bridges Rachel McAdams Paul Rudd Marion Cotillard James Franco,Mark Osborne,philosophy utopia airplane adventure dystopia,92,Adventure Animation Fantasy,7.5,2015
298382,the dressmaker,Kate Winslet Liam Hemsworth Caroline Goodall Judy Davis Hayley Magnus,Jocelyn Moorhouse,based on novel australia dressmaker hometown woman director,118,Drama,6.9,2015
272693,the duff,Mae Whitman Robbie Amell Bella Thorne Bianca A. Santos Skyler Samuels,Ari Sandel,high school teenager popularity high school senior teen comedy,100,Romance Comedy,6.8,2015
283445,sinister 2,Shannyn Sossamon James Ransone Tate Ellington Nicholas King Lucas Jade Zumann,Ciaran Foy,haunted house sequel twins,97,Horror,5.5,2015
188222,entourage,Jeremy Piven Adrian Grenier Jerry Ferrara Kevin Connolly Kevin Dillon,Doug Ellin,friendship hollywood movie star entourage,104,Comedy,6.2,2015
252838,the wedding ringer,Kevin Hart Josh Gad Kaley Cuoco Affion Crockett Jorge Garcia,Jeremy Garelick,male friendship impersonator wedding lying best man,101,Comedy,6.5,2015
273477,scouts guide to the zombie apocalypse,Tye Sheridan Logan Miller Joey Morgan Sarah Dumont David Koechner,Christopher B. Landon,female nudity shotgun nudity strip club party,93,Comedy Horror,6.2,2015
298312,the visit,Olivia DeJonge Ed Oxenbould Kathryn Hahn Benjamin Kanes Deanna Dunagan,M. Night Shyamalan,rap pennsylvania brother sister relationship farm grandparents,94,Horror Thriller,5.9,2015
261023,black mass,Johnny Depp Joel Edgerton Benedict Cumberbatch Dakota Johnson Kevin Bacon,Scott Cooper,boston based on true story organized crime,122,Crime Drama,6.3,2015
336004,heist,Jeffrey Dean Morgan Robert De Niro Kate Bosworth Dave Bautista Gina Carano,Scott Mann,casino robbery bus hijacking heist,93,Crime Action Thriller,5.4,2015
287903,krampus,Adam Scott Toni Collette Allison Tolman David Koechner Emjay Anthony,Michael Dougherty,fire winter santa claus snow storm christmas tree,98,Horror Comedy Fantasy,5.9,2015
182560,dark places,Charlize Theron Nicholas Hoult Christina Hendricks ChloÃ« Grace Moretz Tye Sheridan,Gilles Paquet-Brenner,prison based on novel brother sister relationship satanism witness,113,Drama Mystery Thriller,5.7,2015
192141,no escape,Owen Wilson Lake Bell Pierce Brosnan Sterling Jerins Spencer Garrett,John Erick Dowdle,coup american family foreign,103,Action Thriller,6.7,2015
308639,dope,Shameik Moore Kiersey Clemons Tony Revolori ZoÃ« Kravitz Chanel Iman,Rick Famuyiwa,california hip-hop harvard university geek coming of age,103,Crime Drama Comedy,7.3,2015
261392,american ultra,Jesse Eisenberg Kristen Stewart Topher Grace Connie Britton Walton Goggins,Nima Nourizadeh,memory loss stoner black ops,96,Comedy Action,5.9,2015
304357,woman in gold,Helen Mirren Ryan Reynolds Tatiana Maslany Katie Holmes Max Irons,Simon Curtis,nazis art stolen painting,120,Drama,7.3,2015
266294,sisters,Tina Fey Amy Poehler John Leguizamo Ike Barinholtz Maya Rudolph,Jason Moore,sister sister relationship childhood home,118,Comedy,5.9,2015
227719,project almanac,Jonny Weston Virginia Gardner Sofia Black-D'Elia Sam Lerner Allen Evangelista,Dean Israelite,time travel time machine teenager found footage,106,Science Fiction Thriller,6.3,2015
201085,crimson peak,Mia Wasikowska Jessica Chastain Tom Hiddleston Charlie Hunnam Jim Beaver,Guillermo del Toro,haunted house mining murder spitting blood gothic,119,Mystery Thriller Fantasy Horror Drama,6.4,2015
264999,magic mike xxl,Channing Tatum Matt Bomer Joe Manganiello Kevin Nash Adam RodrÃ­guez,Gregory Jacobs,male friendship strip club road trip strip tease strip,115,Comedy Drama Music,6.3,2015
294016,trumbo,Bryan Cranston Diane Lane Helen Mirren Elle Fanning Louis C.K.,Jay Roach,screenwriter communist biography film history hollywood,124,Drama,7.2,2015
290751,secret in their eyes,Chiwetel Ejiofor Nicole Kidman Julia Roberts Dean Norris Lyndon Smith,Billy Ray,fbi missing child,111,Crime Drama Mystery,6.2,2015
228165,the spongebob movie sponge out of water,Tom Kenny Bill Fagerbakke Rodger Bumpass Clancy Brown Carolyn Lawrence,Paul Tibbitt,ocean sea star water comedy,93,Family Animation,5.7,2015
272878,max,Thomas Haden Church Josh Wiggins Lauren Graham Robbie Amell Mia Xitlali,Boaz Yakin,afghanistan war based on true story rescue betrayal,111,Adventure Drama Family,7.0,2015
157827,louder than bombs,Gabriel Byrne Isabelle Huppert Jesse Eisenberg Devin Druid Amy Ryan,Joachim Trier,usa brother brother relationship father-son relationship car accident death of mother,109,Drama,6.3,2015
266396,the gunman,Sean Penn Jasmine Trinca Javier Bardem Ray Winstone Mark Rylance,Pierre Morel,assassin hitman,115,Action Drama Crime,5.6,2015
280092,insidious chapter 3,Dermot Mulroney Stefanie Scott Lin Shaye Leigh Whannell Angus Sampson,Leigh Whannell,sequel,97,Drama Horror Thriller,6.3,2015
328589,the lady in the van,Maggie Smith Alex Jennings Frances de la Tour Gwen Taylor Dominic Cooper,Nicholas Hytner,based on novel biography based on true story,104,Comedy Drama,5.9,2015
228066,victor frankenstein,James McAvoy Daniel Radcliffe Jessica Brown Findlay Andrew Scott Charles Dance,Paul McGuigan,london frankenstein human experiment reanimated corpse frankenstein's monster,109,Drama Science Fiction Thriller,5.5,2015
294963,bone tomahawk,Kurt Russell Richard Jenkins Matthew Fox Lili Simmons Sean Young,S. Craig Zahler,poison prisoner murder rifle gore,132,Horror Western Adventure Drama,6.3,2015
250124,the diary of a teenage girl,Bel Powley Kristen Wiig Alexander SkarsgÃ¥rd Christopher Meloni Margarita Levieva,Marielle Heller,1970s teenage girl older man younger woman relationship based on graphic novel teenage sexuality,102,Drama Romance,6.8,2015
157843,queen of the desert,Nicole Kidman James Franco Robert Pattinson Damian Lewis Jenny Agutter,Werner Herzog,middle east persia adventurer,128,Drama History,6.0,2015
275601,ricki and the flash,Meryl Streep Kevin Kline Mamie Gummer Sebastian Stan Audra McDonald,Jonathan Demme,homophobia rock star aging family relationships divorce,100,Comedy Drama Music,5.5,2015
252512,while we re young,Ben Stiller Naomi Watts Adam Driver Amanda Seyfried Charles Grodin,Noah Baumbach,marriage middle age,97,Drama Comedy,5.9,2015
257091,get hard,Will Ferrell Kevin Hart Alison Brie Craig T. Nelson T.I.,Etan Cohen,prison training framed embezzlement,100,Comedy,5.9,2015
293646,the 33,Antonio Banderas Rodrigo Santoro Juliette Binoche James Brolin Lou Diamond Phillips,Patricia Riggen,mining chile based on true story survival woman director,120,History Drama,5.8,2015
245168,suffragette,Carey Mulligan Helena Bonham Carter Meryl Streep Ben Whishaw Brendan Gleeson,Sarah Gavron,london biography feminist period drama woman director,106,Drama History,7.1,2015
301351,we are your friends,Zac Efron Emily Ratajkowski Wes Bentley Nick Rotteveel Alessandro Lindblad,Max Joseph,dj,96,Drama Music Romance,6.2,2015
268238,the second best exotic marigold hotel,Dev Patel Judi Dench Richard Gere Maggie Smith Bill Nighy,John Madden,old people's home,122,Drama Comedy,6.4,2015
10317,our brand is crisis,Sandra Bullock Anthony Mackie Billy Bob Thornton Zoe Kazan Scoot McNairy,David Gordon Green,political campaign south america,108,Drama Comedy,5.7,2015
306745,freeheld,Julianne Moore Ellen Page Steve Carell Michael Shannon Luke Grimes,Peter Sollett,new jersey equality lesbian couple cancer,103,Romance Drama,7.1,2015
300693,truth,Robert Redford Cate Blanchett Elisabeth Moss Topher Grace Dennis Quaid,James Vanderbilt,document biography one word title tv reporter directorial debut,121,Drama,6.4,2015
256924,danny collins,Al Pacino Annette Bening Jennifer Garner Bobby Cannavale Christopher Plummer,Dan Fogelman,rock star middle age,107,Comedy Drama Music,6.6,2015
254172,fathers and daughters,Amanda Seyfried Kylie Rogers Russell Crowe Aaron Paul QuvenzhanÃ© Wallis,Gabriele Muccino,widow mental breakdown family,116,Drama,7.0,2015
320588,hello my name is doris,Sally Field Max Greenfield Beth Behrs Stephen Root Natasha Lyonne,Michael Showalter,dating middle age,95,Comedy Drama Romance,6.6,2015
283235,99 homes,Andrew Garfield Laura Dern Michael Shannon Tim Guinee J.D. Evermore,Ramin Bahrani,florida motel finances single father mother son relationship,112,Drama,6.8,2015
232572,a walk in the woods,Robert Redford Nick Nolte Emma Thompson Nick Offerman Kristen Schaal,Ken Kwapis,hiking backpacker friends appalachian trail,104,Drama Adventure Comedy,5.4,2015
317744,careful what you wish for,Dermot Mulroney Kandyse McClure Isabel Lucas Graham Rogers Nick Jonas,Elizabeth Allen Rosenbaum,woman director,91,Thriller,5.4,2015
167810,lost river,Christina Hendricks Saoirse Ronan Eva Mendes Matt Smith Iain De Caestecker,Ryan Gosling,underworld lost city,95,Fantasy Thriller,5.7,2015
334527,criminal activities,Dan Stevens John Travolta Michael Pitt Jackie Earle Haley Travis Aaron Wade,Jackie Earle Haley,mobster money problems borrow trouble classmates,94,Thriller Crime Drama,5.9,2015
300153,life,Robert Pattinson Dane DeHaan Joel Edgerton Ben Kingsley Kelly McCreary,Anton Corbijn,james dean magazine biography celebrity buddy,112,Drama,5.9,2015
314385,by the sea,Angelina Jolie Brad Pitt MÃ©lanie Laurent Melvil Poupaud Niels Arestrup,Angelina Jolie,france hotel 1970s grief travel,122,Drama Romance,5.4,2015
253331,black or white,Kevin Costner Jennifer Ehle Gillian Jacobs Octavia Spencer Bill Burr,Mike Binder,grieving widower widower,121,Drama,6.7,2015
297806,i saw the light,Tom Hiddleston Elizabeth Olsen David Krumholtz Bradley Whitford Maddie Hasson,Marc Abraham,country music biography music country singer,123,Drama Music,5.6,2015
266639,jem and the holograms,Aubrey Peeples Stefanie Scott Aurora Perrineau Hayley Kiyoko Barnaby Carpenter,Jon M. Chu,secret identity hologram based on cartoon based on tv series rock band,119,Drama Music Adventure Fantasy,5.7,2015
283587,beasts of no nation,Idris Elba Opeyemi Fagbohungbe Abraham Attah Richard Pepple Ama K. Abebrese,Cary Fukunaga,africa based on novel child soldier,137,Drama War,7.5,2015
250225,the duke of burgundy,Sidse Babett Knudsen Chiara D'Anna Monica Swinn Eugenia Caruso Fatma Mohamed,Peter Strickland,sadomasochism lesbian butterfly lesbian love autumn,101,Drama,5.8,2015
331190,captive,Kate Mara David Oyelowo Michael Kenneth Williams Mimi Rogers Leonor Varela,Jerry Jameson,hostage based on true story murder independent film single mother,97,Crime Drama Thriller,5.7,2015
343795,90 minutes in heaven,Kate Bosworth Hayden Christensen Hudson Meek Bobby Batson Elizabeth Hunter,Michael Polish,hospital church,121,Drama,5.7,2015
334531,my all american,Aaron Eckhart Finn Wittrock Robin Tunney Sarah Bolger Michael Reilly Burke,Angelo Pizzo,american football biography sport championship,118,Drama,6.9,2015
298582,full out,Ana Golja Jennifer Beals Ashanti Bromfield Trevor Tordjman Jake Epstein,Sean Cisterna,dancing gymnastics biography sport car accident,94,History Drama Family,7.2,2015
251471,a lego brickumentary,Jason Bateman Matthias Klie,Kief Davidson|Daniel Junge,pop culture fan culture documentary toys,93,Documentary,6.5,2015
75861,to write love on her arms,Kat Dennings Chad Michael Murray Rupert Friend Corbin Bleu Mark Saul,Nathan Frankowski,depression biography drug,118,Drama Music,6.9,2015
323272,war room,Priscilla C. Shirer T.C. Stallings Karen Abercrombie Beth Moore Michael Jr.,Alex Kendrick,christian,120,Drama,6.9,2015
329556,landmine goes click,Sterling Knight Spencer Locke Dean Geyer Kote Tolordava Giorgi Tsaava,Levan Bakhia,rape landmine nudity tourist girlfriend,110,Action Crime Drama Thriller,5.7,2015
273899,stonewall,Jeremy Irvine Jonny Beauchamp Jonathan Rhys Meyers Ron Perlman Caleb Landry Jones,Roland Emmerich,stonewall riot,129,Drama,5.6,2015
157336,interstellar,Matthew McConaughey Jessica Chastain Anne Hathaway Michael Caine Casey Affleck,Christopher Nolan,saving the world artificial intelligence father-son relationship single parent nasa,169,Adventure Drama Science Fiction,8.0,2014
118340,guardians of the galaxy,Chris Pratt Zoe Saldana Dave Bautista Vin Diesel Bradley Cooper,James Gunn,marvel comic spaceship space scene during end credits outer space,121,Action Science Fiction Adventure,7.9,2014
100402,captain america the winter soldier,Chris Evans Scarlett Johansson Sebastian Stan Samuel L. Jackson Robert Redford,Joe Russo|Anthony Russo,washington d.c. future shield marvel comic comic,136,Action Adventure Science Fiction,7.6,2014
245891,john wick,Keanu Reeves Michael Nyqvist Alfie Allen Willem Dafoe Dean Winters,Chad Stahelski|David Leitch,hitman revenge murder gangster dog,101,Action Thriller,7.0,2014
131631,the hunger games mockingjay part 1,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Donald Sutherland,Francis Lawrence,resistance post-apocalyptic dystopia war sequel,123,Science Fiction Adventure Thriller,6.6,2014
122917,the hobbit the battle of the five armies,Martin Freeman Ian McKellen Richard Armitage Ken Stott Graham McTavish,Peter Jackson,corruption elves dwarves orcs middle-earth (tolkien),144,Adventure Fantasy,7.1,2014
177572,big hero 6,Scott Adsit Ryan Potter Daniel Henney T.J. Miller Jamie Chung,Don Hall|Chris Williams,brother brother relationship hero talent revenge best friend,102,Adventure Family Animation Action Comedy,7.8,2014
205596,the imitation game,Benedict Cumberbatch Keira Knightley Matthew Goode Rory Kinnear Allen Leech,Morten Tyldum,gay england world war ii mathematician biography,113,History Drama Thriller War,8.0,2014
198663,the maze runner,Dylan O'Brien Ki Hong Lee Kaya Scodelario Aml Ameen Blake Cooper,Wes Ball,based on novel maze post-apocalyptic dystopia escape,113,Action Mystery Science Fiction Thriller,7.0,2014
194662,birdman,Michael Keaton Zach Galifianakis Edward Norton Emma Stone Naomi Watts,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,times square superhero long take new york city play,119,Drama Comedy,7.3,2014
210577,gone girl,Ben Affleck Rosamund Pike Carrie Coon Neil Patrick Harris Tyler Perry,David Fincher,falsely accused person based on novel marriage crisis disappearance cheating husband,145,Mystery Thriller Drama,7.9,2014
228150,fury,Brad Pitt Shia LaBeouf Logan Lerman Michael PeÃ±a Jon Bernthal,David Ayer,world war ii nazis war nazi germany panzer,135,War Drama Action,7.4,2014
181533,night at the museum secret of the tomb,Ben Stiller Rami Malek Rebel Wilson Robin Williams Owen Wilson,Shawn Levy,night watchman museum natural history history smithsonian,97,Adventure Comedy Fantasy Family,6.1,2014
157350,divergent,Shailene Woodley Theo James Kate Winslet Miles Teller Ray Stevenson,Neil Burger,based on novel dystopia youth dystopic future caste system,139,Action Science Fiction Thriller,6.9,2014
127585,x men days of future past,Hugh Jackman James McAvoy Patrick Stewart Michael Fassbender Ian McKellen,Bryan Singer,1970s mutant time travel marvel comic based on comic book,131,Action Adventure Fantasy Science Fiction,7.6,2014
98566,teenage mutant ninja turtles,Megan Fox Will Arnett William Fichtner Alan Ritchson Noel Fisher,Jonathan Liebesman,martial arts terrorist subway hero mutation,101,Science Fiction Action Adventure Fantasy Comedy,5.8,2014
242582,nightcrawler,Jake Gyllenhaal Rene Russo Riz Ahmed Bill Paxton Kevin Rahm,Dan Gilroy,journalism underground tv station sociopath home invasion,117,Crime Drama Thriller,7.6,2014
91314,transformers age of extinction,Mark Wahlberg Stanley Tucci Nicola Peltz Jack Reynor Li Bingbing,Michael Bay,sequel alien transformers giant robot robot,165,Science Fiction Action Adventure,5.9,2014
120467,the grand budapest hotel,Ralph Fiennes Tony Revolori F. Murray Abraham Mathieu Amalric Adrien Brody,Wes Anderson,hotel painting wartime gunfight theft,99,Comedy Drama,7.9,2014
244786,whiplash,Miles Teller J.K. Simmons Melissa Benoist Austin Stowell Jayson Blair,Damien Chazelle,jazz obsession conservatory music teacher new york city,105,Drama Music,8.2,2014
119450,dawn of the planet of the apes,Andy Serkis Jason Clarke Toby Kebbell Keri Russell Judy Greer,Matt Reeves,leader colony post-apocalyptic dystopia sequel,130,Science Fiction Action Drama Thriller,7.4,2014
156022,the equalizer,Denzel Washington Marton Csokas ChloÃ« Grace Moretz David Harbour Haley Bennett,Antoine Fuqua,revenge gangster commando faked death black ops,132,Thriller Action Crime,7.2,2014
227159,horrible bosses 2,Jason Bateman Jason Sudeikis Charlie Day Jennifer Aniston Kevin Spacey,Sean Anders,prison sequel kidnapping car chase sex addict,108,Comedy,6.1,2014
102382,the amazing spider man 2,Andrew Garfield Emma Stone Jamie Foxx Dane DeHaan Colm Feore,Marc Webb,marvel comic sequel based on comic book sony 3d,142,Action Adventure Fantasy,6.6,2014
137113,edge of tomorrow,Tom Cruise Emily Blunt Brendan Gleeson Bill Paxton Jonas Armstrong,Doug Liman,deja vu time warp dystopia war alien,113,Action Science Fiction,7.7,2014
228967,the interview,James Franco Seth Rogen Lizzy Caplan Randall Park Diana Bang,Evan Goldberg|Seth Rogen,cia coup d'etat north korea assassination attempt evil dictator,112,Action Comedy,6.1,2014
190859,american sniper,Bradley Cooper Sienna Miller Kyle Gallner Cole Konis Ben Reed,Clint Eastwood,sniper biography iraq navy seal u.s. soldier,134,War Action,7.5,2014
147441,exodus gods and kings,Christian Bale Joel Edgerton John Turturro Aaron Paul Ben Mendelsohn,Ridley Scott,moses bible ancient egypt 3d ramses,153,Adventure Drama Action,5.6,2014
124905,godzilla,Aaron Taylor-Johnson Ken Watanabe Elizabeth Olsen Bryan Cranston Juliette Binoche,Gareth Edwards,monster godzilla remake giant monster gojira,123,Action Science Fiction Thriller,6.2,2014
102651,maleficent,Angelina Jolie Elle Fanning Juno Temple Sharlto Copley Isobelle Molloy,Robert Stromberg,fairy tale villain sleeping beauty dark fantasy based on fairy tale,97,Fantasy Adventure Action Family Romance,7.0,2014
254904,the november man,Pierce Brosnan Luke Bracey Olga Kurylenko Bill Smitrovich Amila Terzimehic,Roger Donaldson,cia retired agent month in title,108,Crime Action Thriller,6.0,2014
82702,how to train your dragon 2,Jay Baruchel Gerard Butler Kristen Wiig Jonah Hill Cate Blanchett,Dean DeBlois,father-son relationship wife husband relationship sacrifice viking sequel,102,Fantasy Action Adventure Animation Comedy,7.7,2014
270303,it follows,Maika Monroe Keir Gilchrist Olivia Luccardi Lili Sepe Bailey Spry,David Robert Mitchell,friends vision school young adult followed,100,Thriller Horror,6.6,2014
138103,the expendables 3,Sylvester Stallone Jason Statham Harrison Ford Arnold Schwarzenegger Mel Gibson,Patrick Hughes,cia arms dealer sequel rescue mission hospital,127,Action Adventure Thriller,6.2,2014
137106,the lego movie,Will Arnett Elizabeth Banks Craig Berry Alison Brie David Burrows,Phil Lord|Christopher Miller,father-son relationship creativity friendship part live action toys,100,Adventure Fantasy Animation Comedy Action,7.5,2014
72784,the loft,Karl Urban James Marsden Wentworth Miller Matthias Schoenaerts Eric Stonestreet,Erik Van Looy,male friendship murder suspense love affair apartment,108,Thriller,6.4,2014
266856,the theory of everything,Eddie Redmayne Felicity Jones Harry Lloyd David Thewlis Emily Watson,James Marsh,biography physicist based on memoir stephen hawking,123,Drama Romance,7.8,2014
193893,let s be cops,Jake Johnson Damon Wayans Jr. Nina Dobrev Rob Riggle James D'Arcy,Luke Greenfield,corruption robbery nightclub male friendship investigation,104,Comedy,6.4,2014
49017,dracula untold,Luke Evans Sarah Gadon Dominic Cooper Art Parkinson Charles Dance,Gary Shore,vampire dracula battle 15th century ottoman empire,92,Horror Action Drama Fantasy War,6.1,2014
270946,penguins of madagascar,Tom McGrath Chris Miller Christopher Knights Conrad Vernon John Malkovich,Simon J. Smith|Eric Darnell,penguin madagascar 3d,92,Family Animation Adventure Comedy,6.5,2014
224141,into the woods,Meryl Streep Emily Blunt James Corden Anna Kendrick Chris Pine,Rob Marshall,witch cinderella prince fairy tale musical,125,Fantasy Comedy Music,5.6,2014
53182,300 rise of an empire,Sullivan Stapleton Eva Green Lena Headey Callan Mulvey David Wenham,Noam Murro,based on graphic novel ancient greece duringcreditsstinger sea battle hand to hand combat,102,Action War,6.1,2014
227156,the giver,Jeff Bridges Meryl Streep Brenton Thwaites Odeya Rush Alexander SkarsgÃ¥rd,Phillip Noyce,dystopia black and white based on young adult book,94,Drama Science Fiction,6.3,2014
187017,22 jump street,Jonah Hill Channing Tatum Dave Franco Ice Cube Nick Offerman,Phil Lord|Christopher Miller,high school undercover cop buddy comedy aftercreditsstinger duringcreditsstinger,112,Crime Comedy Action,7.0,2014
169917,a walk among the tombstones,Liam Neeson Dan Stevens David Harbour Boyd Holbrook Adam David Thompson,Scott Frank,based on novel murder mafia private investigator new york city,113,Crime Drama Mystery Thriller,6.2,2014
116149,paddington,Nicole Kidman Peter Capaldi Ben Whishaw Michael Gambon Imelda Staunton,Paul King,england train station based on novel bear anthropomorphic animal,95,Comedy,7.1,2014
284276,cake,Jennifer Aniston Anna Kendrick William H. Macy Adriana Barraza Felicity Huffman,Daniel Barnz,suicide support group depression widower grieving,102,Drama,6.1,2014
212778,chef,Jon Favreau John Leguizamo Bobby Cannavale Emjay Anthony Scarlett Johansson,Jon Favreau,father-son relationship kitchen restaurant owner food divorce,115,Comedy,7.2,2014
238636,the purge anarchy,Frank Grillo Carmen Ejogo Zach Gilford Kiele Sanchez ZoÃ« Borde,James DeMonaco,bus assault rifle sniper machete dystopia,104,Horror Thriller,6.6,2014
85350,boyhood,Ellar Coltrane Patricia Arquette Ethan Hawke Elijah Smith Lorelei Linklater,Richard Linklater,daily life family's daily life urban life growing up domestic abuse,164,Drama,7.6,2014
241239,a most violent year,Oscar Isaac Jessica Chastain Albert Brooks Elyes Gabel David Oyelowo,J.C. Chandor,new york city crime,125,Action Thriller Crime Drama,6.4,2014
184315,hercules,Dwayne Johnson Ian McShane John Hurt Rufus Sewell Aksel Hennie,Brett Ratner,mercenary battle ancient greece hercules warrior,99,Action Adventure,5.6,2014
86834,noah,Russell Crowe Jennifer Connelly Emma Watson Logan Lerman Anthony Hopkins,Darren Aronofsky,bible god noah,139,Drama Adventure,5.5,2014
205587,the judge,Robert Downey Jr. Robert Duvall Vera Farmiga Vincent D'Onofrio Jeremy Strong,David Dobkin,father-son relationship judge lawyer,141,Drama,7.2,2014
232672,blended,Drew Barrymore Adam Sandler Wendi McLendon-Covey Bella Thorne Terry Crews,Frank Coraci,africa blind date relationship family vacation family,117,Comedy,6.7,2014
